github_id,name_with_owner,url,stars,last_crawled
MDEwOlJlcG9zaXRvcnkzMTY4MzY4MTY=,saadeghi/daisyui,https://github.com/saadeghi/daisyui,39357,2025-11-16 19:46:15.273933
MDEwOlJlcG9zaXRvcnk0MTk4NjM2OQ==,pingcap/tidb,https://github.com/pingcap/tidb,39321,2025-11-16 19:46:15.273941
R_kgDOKIBx0g,janhq/jan,https://github.com/janhq/jan,39312,2025-11-16 19:46:15.273948
MDEwOlJlcG9zaXRvcnk2NjcwMDY=,videojs/video.js,https://github.com/videojs/video.js,39301,2025-11-16 19:46:15.273956
MDEwOlJlcG9zaXRvcnk0MDk5NzQ4Mg==,vim/vim,https://github.com/vim/vim,39297,2025-11-16 19:46:15.273963
R_kgDOJLWfsQ,lm-sys/FastChat,https://github.com/lm-sys/FastChat,39253,2025-11-16 19:46:15.273970
MDEwOlJlcG9zaXRvcnkxMTE2NTQy,aria2/aria2,https://github.com/aria2/aria2,39224,2025-11-16 19:46:15.273978
MDEwOlJlcG9zaXRvcnkyMzk3NDE0OQ==,Dogfalo/materialize,https://github.com/Dogfalo/materialize,39152,2025-11-16 19:46:15.273992
MDEwOlJlcG9zaXRvcnkxMzg1NTQ3Ng==,go-gorm/gorm,https://github.com/go-gorm/gorm,39138,2025-11-16 19:46:15.273999
R_kgDOIPQ9gA,juspay/hyperswitch,https://github.com/juspay/hyperswitch,39131,2025-11-16 19:46:15.274006
R_kgDOJtVdAQ,NanmiCoder/MediaCrawler,https://github.com/NanmiCoder/MediaCrawler,39125,2025-11-16 19:46:15.274015
MDEwOlJlcG9zaXRvcnkxNzIyMjc4ODU=,fastapi/full-stack-fastapi-template,https://github.com/fastapi/full-stack-fastapi-template,39109,2025-11-16 19:46:15.274022
MDEwOlJlcG9zaXRvcnkyMDg3Mjg3NzI=,milvus-io/milvus,https://github.com/milvus-io/milvus,39103,2025-11-16 19:46:15.274029
MDEwOlJlcG9zaXRvcnkyOTE0Mzg1MjI=,siyuan-note/siyuan,https://github.com/siyuan-note/siyuan,39007,2025-11-16 19:46:15.274036
MDEwOlJlcG9zaXRvcnkyODA1NTcwNTQ=,trpc/trpc,https://github.com/trpc/trpc,38908,2025-11-16 19:46:15.274044
MDEwOlJlcG9zaXRvcnkzNTAzNjAxODQ=,calcom/cal.com,https://github.com/calcom/cal.com,38829,2025-11-16 19:46:15.274051
MDEwOlJlcG9zaXRvcnkzMjcwODk4NzA=,payloadcms/payload,https://github.com/payloadcms/payload,38806,2025-11-16 19:46:15.274058
MDEwOlJlcG9zaXRvcnkxMTkxNjA1NTM=,photoprism/photoprism,https://github.com/photoprism/photoprism,38766,2025-11-16 19:46:15.274065
R_kgDOJUCpQQ,suno-ai/bark,https://github.com/suno-ai/bark,38711,2025-11-16 19:46:15.274073
R_kgDOKvdZfw,DataExpert-io/data-engineer-handbook,https://github.com/DataExpert-io/data-engineer-handbook,38675,2025-11-16 19:46:15.274080
MDEwOlJlcG9zaXRvcnkzNTk2OTA2MQ==,google/styleguide,https://github.com/google/styleguide,38674,2025-11-16 19:46:15.274094
R_kgDOIFKaXA,usebruno/bruno,https://github.com/usebruno/bruno,38667,2025-11-16 19:46:15.274102
R_kgDOJibVLQ,QuivrHQ/quivr,https://github.com/QuivrHQ/quivr,38618,2025-11-16 19:46:15.274111
MDEwOlJlcG9zaXRvcnk5MzkzNzU5,phaserjs/phaser,https://github.com/phaserjs/phaser,38601,2025-11-16 19:46:15.274118
R_kgDOH0x3oA,karanpratapsingh/system-design,https://github.com/karanpratapsingh/system-design,38601,2025-11-16 19:46:15.274125
R_kgDOJLVrdQ,mudler/LocalAI,https://github.com/mudler/LocalAI,38575,2025-11-16 19:46:15.274133
MDEwOlJlcG9zaXRvcnkyNzAxNzE1Njc=,freefq/free,https://github.com/freefq/free,38542,2025-11-16 19:46:15.274140
MDEwOlJlcG9zaXRvcnkyMzQyMzEzNzE=,gofiber/fiber,https://github.com/gofiber/fiber,38451,2025-11-16 19:46:15.274148
MDEwOlJlcG9zaXRvcnkzMDY1NDU0,impress/impress.js,https://github.com/impress/impress.js,38445,2025-11-16 19:46:15.274155
MDEwOlJlcG9zaXRvcnkyNzU5OTM4ODU=,appsmithorg/appsmith,https://github.com/appsmithorg/appsmith,38441,2025-11-16 19:46:15.274162
MDEwOlJlcG9zaXRvcnk2NzMxNDMy,koalaman/shellcheck,https://github.com/koalaman/shellcheck,38434,2025-11-16 19:46:15.274170
MDEwOlJlcG9zaXRvcnkxNzAzMjY5Mjk=,goabstract/Awesome-Design-Tools,https://github.com/goabstract/Awesome-Design-Tools,38434,2025-11-16 19:46:15.274177
R_kgDOJhC06Q,Aider-AI/aider,https://github.com/Aider-AI/aider,38424,2025-11-16 19:46:15.274191
MDEwOlJlcG9zaXRvcnkyMzQwNTc1OA==,google/leveldb,https://github.com/google/leveldb,38338,2025-11-16 19:46:15.274199
R_kgDOHFhdAg,ghostty-org/ghostty,https://github.com/ghostty-org/ghostty,38272,2025-11-16 19:46:15.274208
MDEwOlJlcG9zaXRvcnkxOTMyOTIwNjE=,zbezj/HEU_KMS_Activator,https://github.com/zbezj/HEU_KMS_Activator,38250,2025-11-16 19:46:15.274216
MDEwOlJlcG9zaXRvcnk0MDAyMTU5NjQ=,novuhq/novu,https://github.com/novuhq/novu,38185,2025-11-16 19:46:15.274223
R_kgDOMBVqQg,2noise/ChatTTS,https://github.com/2noise/ChatTTS,38163,2025-11-16 19:46:15.274230
MDEwOlJlcG9zaXRvcnk0MjI4MzI4Nw==,preactjs/preact,https://github.com/preactjs/preact,38157,2025-11-16 19:46:15.274237
MDEwOlJlcG9zaXRvcnkxOTE0ODk0OQ==,PhilJay/MPAndroidChart,https://github.com/PhilJay/MPAndroidChart,38154,2025-11-16 19:46:15.274245
MDEwOlJlcG9zaXRvcnk4MTIyNzAwNQ==,facebookresearch/faiss,https://github.com/facebookresearch/faiss,37981,2025-11-16 19:46:15.274253
MDEwOlJlcG9zaXRvcnkxMTg4NjEyNzY=,gto76/python-cheatsheet,https://github.com/gto76/python-cheatsheet,37938,2025-11-16 19:46:15.274260
MDEwOlJlcG9zaXRvcnkxMzg0MDI0MQ==,freeCodeCamp/devdocs,https://github.com/freeCodeCamp/devdocs,37867,2025-11-16 19:46:15.274267
R_kgDOLmfWBA,zen-browser/desktop,https://github.com/zen-browser/desktop,37829,2025-11-16 19:46:15.274275
MDEwOlJlcG9zaXRvcnkxMDEzOTQzMzU=,ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,37658,2025-11-16 19:46:15.274289
MDEwOlJlcG9zaXRvcnkxMjA0MjU3Nzk=,lapce/lapce,https://github.com/lapce/lapce,37628,2025-11-16 19:46:15.274296
MDEwOlJlcG9zaXRvcnk3NDE3NTgwNQ==,istio/istio,https://github.com/istio/istio,37627,2025-11-16 19:46:15.274303
MDEwOlJlcG9zaXRvcnk2OTYyOTQzNA==,FreeCodeCampChina/freecodecamp.cn,https://github.com/FreeCodeCampChina/freecodecamp.cn,37570,2025-11-16 19:46:15.274310
MDEwOlJlcG9zaXRvcnk1Njg5OTI4NA==,Kong/insomnia,https://github.com/Kong/insomnia,37546,2025-11-16 19:46:15.274317
R_kgDOIm2Jlg,LAION-AI/Open-Assistant,https://github.com/LAION-AI/Open-Assistant,37494,2025-11-16 19:46:15.274325
MDEwOlJlcG9zaXRvcnkzNzk1ODM1OA==,naptha/tesseract.js,https://github.com/naptha/tesseract.js,37487,2025-11-16 19:46:15.274333
MDEwOlJlcG9zaXRvcnkzOTg0MDkzMg==,google/googletest,https://github.com/google/googletest,37466,2025-11-16 19:46:15.274341
MDEwOlJlcG9zaXRvcnk5NzI0OTQwNg==,denysdovhan/wtfjs,https://github.com/denysdovhan/wtfjs,37438,2025-11-16 19:46:15.274349
R_kgDOJF_VYg,chatboxai/chatbox,https://github.com/chatboxai/chatbox,37427,2025-11-16 19:46:15.274356
MDEwOlJlcG9zaXRvcnkxNzYyMDM0Nw==,dotnet/aspnetcore,https://github.com/dotnet/aspnetcore,37393,2025-11-16 19:46:15.274363
MDEwOlJlcG9zaXRvcnkxNDMzMjgzMTU=,mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,37323,2025-11-16 19:46:15.274371
MDEwOlJlcG9zaXRvcnkxMjYxNzg2ODM=,halo-dev/halo,https://github.com/halo-dev/halo,37295,2025-11-16 19:46:15.274384
MDEwOlJlcG9zaXRvcnk5NzU0OTgz,eugenp/tutorials,https://github.com/eugenp/tutorials,37294,2025-11-16 19:46:21.399969
R_kgDOLa1ymg,HeyPuter/puter,https://github.com/HeyPuter/puter,37274,2025-11-16 19:46:21.399994
MDEwOlJlcG9zaXRvcnkxODYwMjQyOTg=,nushell/nushell,https://github.com/nushell/nushell,37274,2025-11-16 19:46:21.400004
R_kgDOHoRNyA,imputnet/cobalt,https://github.com/imputnet/cobalt,37260,2025-11-16 19:46:21.400013
R_kgDOOPWeNQ,upstash/context7,https://github.com/upstash/context7,37236,2025-11-16 19:46:21.400020
MDEwOlJlcG9zaXRvcnkzNDkzMjEyMjk=,TencentARC/GFPGAN,https://github.com/TencentARC/GFPGAN,37221,2025-11-16 19:46:21.400029
MDEwOlJlcG9zaXRvcnkxMjA4ODc4MzU=,huihut/interview,https://github.com/huihut/interview,37151,2025-11-16 19:46:21.400037
MDEwOlJlcG9zaXRvcnkxMjg2MjQ0NTM=,NervJS/taro,https://github.com/NervJS/taro,37076,2025-11-16 19:46:21.400044
MDEwOlJlcG9zaXRvcnkxOTExMTM3Mzk=,0voice/interview_internal_reference,https://github.com/0voice/interview_internal_reference,37059,2025-11-16 19:46:21.400052
MDEwOlJlcG9zaXRvcnkzNTQ0NDI0,httpie/cli,https://github.com/httpie/cli,37021,2025-11-16 19:46:21.400060
MDEwOlJlcG9zaXRvcnkxNjk2NzcyOTc=,vlang/v,https://github.com/vlang/v,37010,2025-11-16 19:46:21.400067
R_kgDOL4aHWw,inkonchain/docs,https://github.com/inkonchain/docs,36947,2025-11-16 19:46:21.400075
MDEwOlJlcG9zaXRvcnkzNTI5MzMxNDA=,ToolJet/ToolJet,https://github.com/ToolJet/ToolJet,36912,2025-11-16 19:46:21.400089
R_kgDOL7JZjA,inkonchain/node,https://github.com/inkonchain/node,36909,2025-11-16 19:46:21.400097
MDEwOlJlcG9zaXRvcnkyMjkzMTU4,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,36895,2025-11-16 19:46:21.400104
MDEwOlJlcG9zaXRvcnk3NTgzMDk2OA==,exacity/deeplearningbook-chinese,https://github.com/exacity/deeplearningbook-chinese,36883,2025-11-16 19:46:21.400112
MDEwOlJlcG9zaXRvcnkxNDY2MzM1ODk=,alibaba/arthas,https://github.com/alibaba/arthas,36849,2025-11-16 19:46:21.400119
R_kgDOQBnJRQ,karpathy/nanochat,https://github.com/karpathy/nanochat,36841,2025-11-16 19:46:21.400127
R_kgDOIicM-w,twentyhq/twenty,https://github.com/twentyhq/twenty,36829,2025-11-16 19:46:21.400134
R_kgDONKVeSw,inkonchain/ink-kit,https://github.com/inkonchain/ink-kit,36819,2025-11-16 19:46:21.400142
MDEwOlJlcG9zaXRvcnkxMDE2ODQzNzQ=,satwikkansal/wtfpython,https://github.com/satwikkansal/wtfpython,36793,2025-11-16 19:46:21.400156
MDEwOlJlcG9zaXRvcnk1NzIyMjMwMg==,openai/gym,https://github.com/openai/gym,36776,2025-11-16 19:46:21.400163
MDEwOlJlcG9zaXRvcnkzOTM1NzE1OTk=,babysor/MockingBird,https://github.com/babysor/MockingBird,36764,2025-11-16 19:46:21.400171
MDEwOlJlcG9zaXRvcnkxNTE2MTk3MTc=,google-research/google-research,https://github.com/google-research/google-research,36729,2025-11-16 19:46:21.400178
MDEwOlJlcG9zaXRvcnkyMjExMjk1MTk=,AobingJava/JavaFamily,https://github.com/AobingJava/JavaFamily,36716,2025-11-16 19:46:21.400186
R_kgDOJQ_nbA,chatchat-space/Langchain-Chatchat,https://github.com/chatchat-space/Langchain-Chatchat,36566,2025-11-16 19:46:21.400194
MDEwOlJlcG9zaXRvcnkyMzMxMzAwODk=,charmbracelet/bubbletea,https://github.com/charmbracelet/bubbletea,36562,2025-11-16 19:46:21.400201
MDEwOlJlcG9zaXRvcnk2MzI2NjIxMw==,open-guides/og-aws,https://github.com/open-guides/og-aws,36489,2025-11-16 19:46:21.400209
MDEwOlJlcG9zaXRvcnkxNTA0NTc1MQ==,docker/compose,https://github.com/docker/compose,36480,2025-11-16 19:46:21.400216
MDEwOlJlcG9zaXRvcnk3MTkwOTg2,shadowsocks/shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android,36400,2025-11-16 19:46:21.400224
MDEwOlJlcG9zaXRvcnkzNzM4Mjg1OA==,kilimchoi/engineering-blogs,https://github.com/kilimchoi/engineering-blogs,36393,2025-11-16 19:46:21.400231
MDEwOlJlcG9zaXRvcnkyNDg0MTYzNQ==,date-fns/date-fns,https://github.com/date-fns/date-fns,36285,2025-11-16 19:46:21.400239
MDEwOlJlcG9zaXRvcnkyNjM3Mjc4NTU=,pola-rs/polars,https://github.com/pola-rs/polars,36105,2025-11-16 19:46:21.400247
MDEwOlJlcG9zaXRvcnkxNzk2MTM5NzY=,PKUanonym/REKCARC-TSC-UHT,https://github.com/PKUanonym/REKCARC-TSC-UHT,36096,2025-11-16 19:46:21.400254
MDEwOlJlcG9zaXRvcnkyMDk2NTc5,markedjs/marked,https://github.com/markedjs/marked,36053,2025-11-16 19:46:21.400262
MDEwOlJlcG9zaXRvcnk0NzM5NDc3Ng==,lerna/lerna,https://github.com/lerna/lerna,36047,2025-11-16 19:46:21.400270
MDEwOlJlcG9zaXRvcnk1Mjc3MzE1Nw==,typeorm/typeorm,https://github.com/typeorm/typeorm,36034,2025-11-16 19:46:21.400277
MDEwOlJlcG9zaXRvcnk2OTg4MDIw,SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,36027,2025-11-16 19:46:21.400285
R_kgDOKGq6Fg,opentofu/manifesto,https://github.com/opentofu/manifesto,36022,2025-11-16 19:46:21.400292
MDEwOlJlcG9zaXRvcnkxNzgwOTIxMzQ=,formulahendry/955.WLB,https://github.com/formulahendry/955.WLB,36006,2025-11-16 19:46:21.400300
R_kgDOJkkUqA,XingangPan/DragGAN,https://github.com/XingangPan/DragGAN,35990,2025-11-16 19:46:21.400307
MDEwOlJlcG9zaXRvcnk1OTQzNTM2NA==,outline/outline,https://github.com/outline/outline,35947,2025-11-16 19:46:21.400315
R_kgDOIhIiww,roboflow/supervision,https://github.com/roboflow/supervision,35896,2025-11-16 19:46:21.400322
MDEwOlJlcG9zaXRvcnkyNjc3NzU2Mjk=,geekxh/hello-algorithm,https://github.com/geekxh/hello-algorithm,35873,2025-11-16 19:46:21.400330
MDEwOlJlcG9zaXRvcnkyNDk3Njc1NQ==,hankcs/HanLP,https://github.com/hankcs/HanLP,35865,2025-11-16 19:46:21.400337
MDEwOlJlcG9zaXRvcnk0NzkzMzky,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,35844,2025-11-16 19:46:21.400344
MDEwOlJlcG9zaXRvcnkyMTU1Mjk3MQ==,alebcay/awesome-shell,https://github.com/alebcay/awesome-shell,35838,2025-11-16 19:46:21.400352
R_kgDOLrNzLw,RSSNext/Folo,https://github.com/RSSNext/Folo,35824,2025-11-16 19:46:21.400359
MDEwOlJlcG9zaXRvcnk5NDQ5ODYzNQ==,carbon-app/carbon,https://github.com/carbon-app/carbon,35795,2025-11-16 19:46:21.400367
MDEwOlJlcG9zaXRvcnkxODg3MDAyNzQ=,9001/copyparty,https://github.com/9001/copyparty,35790,2025-11-16 19:46:21.400374
MDEwOlJlcG9zaXRvcnkxNjg3OTk1MjY=,huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,35783,2025-11-16 19:46:21.400382
MDEwOlJlcG9zaXRvcnkxMTU1MTUzOA==,koajs/koa,https://github.com/koajs/koa,35685,2025-11-16 19:46:21.400389
MDEwOlJlcG9zaXRvcnkxMDk0ODQzNjU=,fengdu78/Coursera-ML-AndrewNg-Notes,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,35651,2025-11-16 19:46:21.400397
MDEwOlJlcG9zaXRvcnk0MTg4OTAzMQ==,TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe,35612,2025-11-16 19:46:21.400404
MDEwOlJlcG9zaXRvcnkyNjUxMjI0Nzg=,ManimCommunity/manim,https://github.com/ManimCommunity/manim,35583,2025-11-16 19:46:21.400412
MDEwOlJlcG9zaXRvcnkxOTgwNzE3NTY=,huiyadanli/RevokeMsgPatcher,https://github.com/huiyadanli/RevokeMsgPatcher,35582,2025-11-16 19:46:21.400419
R_kgDOGHuIZQ,spacedriveapp/spacedrive,https://github.com/spacedriveapp/spacedrive,35569,2025-11-16 19:46:21.400427
R_kgDOMA9nfw,karpathy/LLM101n,https://github.com/karpathy/LLM101n,35561,2025-11-16 19:46:21.400434
MDEwOlJlcG9zaXRvcnk3MDE5ODg3NQ==,airbnb/lottie-android,https://github.com/airbnb/lottie-android,35513,2025-11-16 19:46:21.400442
MDEwOlJlcG9zaXRvcnkxMjk3MjI2Mw==,alvarotrigo/fullPage.js,https://github.com/alvarotrigo/fullPage.js,35488,2025-11-16 19:46:21.400449
MDEwOlJlcG9zaXRvcnkzMjk0ODg2Mw==,jondot/awesome-react-native,https://github.com/jondot/awesome-react-native,35480,2025-11-16 19:46:21.400456
R_kgDOL_2xwg,CherryHQ/cherry-studio,https://github.com/CherryHQ/cherry-studio,35460,2025-11-16 19:46:21.400464
R_kgDOKzf7EQ,myshell-ai/OpenVoice,https://github.com/myshell-ai/OpenVoice,35449,2025-11-16 19:46:21.400471
MDEwOlJlcG9zaXRvcnk3NTgyMTQzMg==,llvm/llvm-project,https://github.com/llvm/llvm-project,35443,2025-11-16 19:46:21.400478
R_kgDOMygLrA,PatrickJS/awesome-cursorrules,https://github.com/PatrickJS/awesome-cursorrules,35443,2025-11-16 19:46:21.400486
MDEwOlJlcG9zaXRvcnkxMjczMjU3Mw==,junegunn/vim-plug,https://github.com/junegunn/vim-plug,35378,2025-11-16 19:46:21.400495
MDEwOlJlcG9zaXRvcnkzODU1ODU3OA==,nativefier/nativefier,https://github.com/nativefier/nativefier,35326,2025-11-16 19:46:21.400502
MDEwOlJlcG9zaXRvcnk1OTIzOTM0Nw==,portainer/portainer,https://github.com/portainer/portainer,35255,2025-11-16 19:46:21.400510
R_kgDOJTvgag,reworkd/AgentGPT,https://github.com/reworkd/AgentGPT,35238,2025-11-16 19:46:21.400517
R_kgDOHSAURg,agno-agi/agno,https://github.com/agno-agi/agno,35217,2025-11-16 19:46:21.400524
MDEwOlJlcG9zaXRvcnkxNDkwMDEzNjU=,doocs/leetcode,https://github.com/doocs/leetcode,35170,2025-11-16 19:46:21.400531
MDEwOlJlcG9zaXRvcnkxNDM3MDk1NQ==,sahat/hackathon-starter,https://github.com/sahat/hackathon-starter,35141,2025-11-16 19:46:21.400539
MDEwOlJlcG9zaXRvcnk4OTg5ODQy,unknwon/the-way-to-go_ZH_CN,https://github.com/unknwon/the-way-to-go_ZH_CN,35079,2025-11-16 19:46:21.400546
MDEwOlJlcG9zaXRvcnk2OTQ5NTE3MA==,fastify/fastify,https://github.com/fastify/fastify,35012,2025-11-16 19:46:21.400553
MDEwOlJlcG9zaXRvcnkxMTI2NzUwOQ==,bumptech/glide,https://github.com/bumptech/glide,34980,2025-11-16 19:46:21.400561
MDEwOlJlcG9zaXRvcnk3MzU2MTY1MA==,jaywcjlove/linux-command,https://github.com/jaywcjlove/linux-command,34924,2025-11-16 19:46:21.400568
R_kgDOJ8NLww,drawdb-io/drawdb,https://github.com/drawdb-io/drawdb,34818,2025-11-16 19:46:21.400576
MDEwOlJlcG9zaXRvcnkxODkyODU1NTQ=,exelban/stats,https://github.com/exelban/stats,34744,2025-11-16 19:46:21.400585
MDEwOlJlcG9zaXRvcnkxMjc5MTY0Mg==,BVLC/caffe,https://github.com/BVLC/caffe,34732,2025-11-16 19:46:21.400593
MDEwOlJlcG9zaXRvcnkyMTM5Mzg3MQ==,sorrycc/awesome-javascript,https://github.com/sorrycc/awesome-javascript,34711,2025-11-16 19:46:21.400600
MDEwOlJlcG9zaXRvcnk3MjM0MzY1Nw==,mifi/lossless-cut,https://github.com/mifi/lossless-cut,34707,2025-11-16 19:46:21.400608
MDEwOlJlcG9zaXRvcnkxMzA4ODQ0NzA=,solidjs/solid,https://github.com/solidjs/solid,34589,2025-11-16 19:46:21.400615
MDEwOlJlcG9zaXRvcnkxMDY0NTYz,netty/netty,https://github.com/netty/netty,34586,2025-11-16 19:46:21.400622
MDEwOlJlcG9zaXRvcnk2MDA3Mjk1,fxsjy/jieba,https://github.com/fxsjy/jieba,34554,2025-11-16 19:46:21.400630
R_kgDOHL0RdA,geekan/HowToLiveLonger,https://github.com/geekan/HowToLiveLonger,34538,2025-11-16 19:46:21.400637
MDEwOlJlcG9zaXRvcnkyNDI5NzEyMg==,veggiemonk/awesome-docker,https://github.com/veggiemonk/awesome-docker,34533,2025-11-16 19:46:21.400645
MDEwOlJlcG9zaXRvcnkyMzEyOTQ1OA==,aseprite/aseprite,https://github.com/aseprite/aseprite,34502,2025-11-16 19:46:21.400652
MDEwOlJlcG9zaXRvcnkxMzQyODI2NA==,ShareX/ShareX,https://github.com/ShareX/ShareX,34455,2025-11-16 19:46:21.400666
R_kgDOLDYetA,deepseek-ai/awesome-deepseek-integration,https://github.com/deepseek-ai/awesome-deepseek-integration,34444,2025-11-16 19:46:21.400674
MDEwOlJlcG9zaXRvcnkyMTEyNTAyNA==,typicode/husky,https://github.com/typicode/husky,34434,2025-11-16 19:46:21.400682
MDEwOlJlcG9zaXRvcnkzNzQ0ODQ1MQ==,mattermost/mattermost,https://github.com/mattermost/mattermost,34407,2025-11-16 19:46:21.400689
R_kgDOJaT1fQ,chatanywhere/GPT_API_free,https://github.com/chatanywhere/GPT_API_free,34394,2025-11-16 19:46:21.400696
MDEwOlJlcG9zaXRvcnkyMTE2NjY=,nodejs/node-v0.x-archive,https://github.com/nodejs/node-v0.x-archive,34366,2025-11-16 19:46:21.400704
R_kgDOJEXQ7A,chenfei-wu/TaskMatrix,https://github.com/chenfei-wu/TaskMatrix,34355,2025-11-16 19:46:21.400713
MDEwOlJlcG9zaXRvcnk5NDM2NzY3Nw==,jaredpalmer/formik,https://github.com/jaredpalmer/formik,34340,2025-11-16 19:46:21.400720
MDEwOlJlcG9zaXRvcnkyODgxNzg5,geekcomputers/Python,https://github.com/geekcomputers/Python,34332,2025-11-16 19:46:21.400727
R_kgDOLAgryw,danielmiessler/Fabric,https://github.com/danielmiessler/Fabric,34287,2025-11-16 19:46:21.400735
MDEwOlJlcG9zaXRvcnk0NTUxMjk4OQ==,xitu/gold-miner,https://github.com/xitu/gold-miner,34287,2025-11-16 19:46:21.400748
MDEwOlJlcG9zaXRvcnk3NTQ4OTg2,laravel/framework,https://github.com/laravel/framework,34283,2025-11-16 19:46:21.400756
R_kgDOG1Zs1w,paperless-ngx/paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,34268,2025-11-16 19:46:21.400763
MDEwOlJlcG9zaXRvcnkzMzUyNDMyMDk=,anoma/anoma,https://github.com/anoma/anoma,34246,2025-11-16 19:46:28.246221
MDEwOlJlcG9zaXRvcnkxMzg4NjQ3Ng==,zsh-users/zsh-autosuggestions,https://github.com/zsh-users/zsh-autosuggestions,34214,2025-11-16 19:46:28.246240
MDEwOlJlcG9zaXRvcnk0Mjc1MTAxNA==,zenorocha/clipboard.js,https://github.com/zenorocha/clipboard.js,34185,2025-11-16 19:46:28.246250
MDEwOlJlcG9zaXRvcnkzMzIzNTc2OTg=,YunaiV/ruoyi-vue-pro,https://github.com/YunaiV/ruoyi-vue-pro,34177,2025-11-16 19:46:28.246258
MDEwOlJlcG9zaXRvcnkxMzg3NTQ3OTA=,duckdb/duckdb,https://github.com/duckdb/duckdb,34152,2025-11-16 19:46:28.246266
MDEwOlJlcG9zaXRvcnk5MTU3MzUzOA==,testerSunshine/12306,https://github.com/testerSunshine/12306,34121,2025-11-16 19:46:28.246281
MDEwOlJlcG9zaXRvcnk5OTc2MTkwNw==,atlassian/react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,34050,2025-11-16 19:46:28.246295
MDEwOlJlcG9zaXRvcnkxMjMzMDM0MDI=,python-poetry/poetry,https://github.com/python-poetry/poetry,34047,2025-11-16 19:46:28.246303
MDEwOlJlcG9zaXRvcnkyNTMyMjI1OTk=,CorentinTh/it-tools,https://github.com/CorentinTh/it-tools,34043,2025-11-16 19:46:28.246310
MDEwOlJlcG9zaXRvcnkxNTQ3Mzk1OTc=,jax-ml/jax,https://github.com/jax-ml/jax,33978,2025-11-16 19:46:28.246318
MDEwOlJlcG9zaXRvcnkxMTAyMTExNDc=,xkcoding/spring-boot-demo,https://github.com/xkcoding/spring-boot-demo,33976,2025-11-16 19:46:28.246326
MDEwOlJlcG9zaXRvcnkzMzkwMjQz,servo/servo,https://github.com/servo/servo,33970,2025-11-16 19:46:28.246334
MDEwOlJlcG9zaXRvcnkzMzUxODcx,qbittorrent/qBittorrent,https://github.com/qbittorrent/qBittorrent,33969,2025-11-16 19:46:28.246341
MDEwOlJlcG9zaXRvcnkzMzA0MTcxMQ==,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,33951,2025-11-16 19:46:28.246349
MDEwOlJlcG9zaXRvcnk5NzA4NjU0Mw==,TheAlgorithms/JavaScript,https://github.com/TheAlgorithms/JavaScript,33910,2025-11-16 19:46:28.246362
MDEwOlJlcG9zaXRvcnkzMTUyMjA0MQ==,vnpy/vnpy,https://github.com/vnpy/vnpy,33854,2025-11-16 19:46:28.246376
MDEwOlJlcG9zaXRvcnkyNDk5OTU3NTA=,AmruthPillai/Reactive-Resume,https://github.com/AmruthPillai/Reactive-Resume,33836,2025-11-16 19:46:28.246383
MDEwOlJlcG9zaXRvcnkyODc0NjM4MzA=,microsoft/qlib,https://github.com/microsoft/qlib,33769,2025-11-16 19:46:28.246391
MDEwOlJlcG9zaXRvcnkxOTcwMTgxODk=,xyflow/xyflow,https://github.com/xyflow/xyflow,33757,2025-11-16 19:46:28.246399
MDEwOlJlcG9zaXRvcnk5NzUzMzEwMg==,halfrost/LeetCode-Go,https://github.com/halfrost/LeetCode-Go,33749,2025-11-16 19:46:28.246406
R_kgDOMbt5gA,jingyaogong/minimind,https://github.com/jingyaogong/minimind,33707,2025-11-16 19:46:28.246415
MDEwOlJlcG9zaXRvcnkxMjAzOTUxNzY=,alibaba/easyexcel,https://github.com/alibaba/easyexcel,33699,2025-11-16 19:46:28.246422
MDEwOlJlcG9zaXRvcnkyNTYyNzUx,zxing/zxing,https://github.com/zxing/zxing,33698,2025-11-16 19:46:28.246430
MDEwOlJlcG9zaXRvcnkxODI4Nzk1,AFNetworking/AFNetworking,https://github.com/AFNetworking/AFNetworking,33679,2025-11-16 19:46:28.246444
MDEwOlJlcG9zaXRvcnk2NDU1ODE0Mw==,Blankj/AndroidUtilCode,https://github.com/Blankj/AndroidUtilCode,33669,2025-11-16 19:46:28.246457
MDEwOlJlcG9zaXRvcnkyMDY2NjA1ODA=,facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,33662,2025-11-16 19:46:28.246465
MDEwOlJlcG9zaXRvcnk0MDg2NjE2,shadowsocks/shadowsocks,https://github.com/shadowsocks/shadowsocks,33640,2025-11-16 19:46:28.246473
MDEwOlJlcG9zaXRvcnk3NjEzMjU3,SeleniumHQ/selenium,https://github.com/SeleniumHQ/selenium,33639,2025-11-16 19:46:28.246480
